k_12x4x1 greedy 12 4 1 31.381279	k_12x4x1.greedy 0	k_12x4x1.greedy 21	k_12x4x1 openmp 12 4 1 16.926806	k_12x4x1.openmp 0	k_12x4x1.openmp 22
k_13x1x1 greedy 13 1 1 29.658319	k_13x1x1.greedy 0	k_13x1x1.greedy 20	k_13x1x1 openmp 13 1 1 28.954898	k_13x1x1.openmp 0	k_13x1x1.openmp 22
k_13x1x2 greedy 13 1 2 41.346138	k_13x1x2.greedy 0	k_13x1x2.greedy 31	k_13x1x2 openmp 13 1 2 38.411854	k_13x1x2.openmp 0	k_13x1x2.openmp 32
k_13x1x3 greedy 13 1 3 24.541970	k_13x1x3.greedy 5	k_13x1x3.greedy 32	k_13x1x3 openmp 13 1 3 29.290662	k_13x1x3.openmp 9	k_13x1x3.openmp 32
k_13x2x1 greedy 13 2 1 30.986061	k_13x2x1.greedy 0	k_13x2x1.greedy 20	k_13x2x1 openmp 13 2 1 22.663291	k_13x2x1.openmp 0	k_13x2x1.openmp 22
k_13x2x2 greedy 13 2 2 43.153877	k_13x2x2.greedy 0	k_13x2x2.greedy 32	k_13x2x2 openmp 13 2 2 34.826401	k_13x2x2.openmp 0	k_13x2x2.openmp 32
k_13x3x1 greedy 13 3 1 33.768280	k_13x3x1.greedy 0	k_13x3x1.greedy 21	k_13x3x1 openmp 13 3 1 35.598445	k_13x3x1.openmp 0	k_13x3x1.openmp 21
k_14x1x1 greedy 14 1 1 29.176740	k_14x1x1.greedy 0	k_14x1x1.greedy 21	k_14x1x1 openmp 14 1 1 28.148471	k_14x1x1.openmp 0	k_14x1x1.openmp 23
k_14x1x2 greedy 14 1 2 17.303867	k_14x1x2.greedy 0	k_14x1x2.greedy 32	k_14x1x2 openmp 14 1 2 20.601177	k_14x1x2.openmp 0	k_14x1x2.openmp 32
k_14x1x3 greedy 14 1 3 24.401114	k_14x1x3.greedy 9	k_14x1x3.greedy 32	k_14x1x3 openmp 14 1 3 31.104911	k_14x1x3.openmp 9	k_14x1x3.openmp 32
k_14x2x1 greedy 14 2 1 30.553268	k_14x2x1.greedy 0	k_14x2x1.greedy 22	k_14x2x1 openmp 14 2 1 20.814711	k_14x2x1.openmp 0	k_14x2x1.openmp 24
k_14x2x2 greedy 14 2 2 26.545839	k_14x2x2.greedy 16	k_14x2x2.greedy 32	k_14x2x2 openmp 14 2 2 23.954900	k_14x2x2.openmp 18	k_14x2x2.openmp 32
k_14x3x1 greedy 14 3 1 31.249567	k_14x3x1.greedy 0	k_14x3x1.greedy 22	k_14x3x1 openmp 14 3 1 34.313101	k_14x3x1.openmp 0	k_14x3x1.openmp 22
k_1x10x1 greedy 1 10 1 6.889162	k_1x10x1.greedy 0	k_1x10x1.greedy 10	k_1x10x1 openmp 1 10 1 18.483654	k_1x10x1.openmp 0	k_1x10x1.openmp 10
k_1x10x2 greedy 1 10 2 13.410828	k_1x10x2.greedy 0	k_1x10x2.greedy 12	k_1x10x2 openmp 1 10 2 26.309134	k_1x10x2.openmp 0	k_1x10x2.openmp 12
k_1x10x3 greedy 1 10 3 19.704660	k_1x10x3.greedy 0	k_1x10x3.greedy 13	k_1x10x3 openmp 1 10 3 32.685590	k_1x10x3.openmp 0	k_1x10x3.openmp 13
k_1x10x4 greedy 1 10 4 22.116104	k_1x10x4.greedy 0	k_1x10x4.greedy 17	k_1x10x4 openmp 1 10 4 34.512580	k_1x10x4.openmp 0	k_1x10x4.openmp 17
k_1x11x1 greedy 1 11 1 6.878860	k_1x11x1.greedy 0	k_1x11x1.greedy 10	k_1x11x1 openmp 1 11 1 17.607981	k_1x11x1.openmp 0	k_1x11x1.openmp 10
k_1x11x2 greedy 1 11 2 13.432735	k_1x11x2.greedy 0	k_1x11x2.greedy 11	k_1x11x2 openmp 1 11 2 26.908457	k_1x11x2.openmp 0	k_1x11x2.openmp 11
k_1x11x3 greedy 1 11 3 19.689109	k_1x11x3.greedy 0	k_1x11x3.greedy 13	k_1x11x3 openmp 1 11 3 32.688839	k_1x11x3.openmp 0	k_1x11x3.openmp 13
k_1x11x4 greedy 1 11 4 22.336109	k_1x11x4.greedy 0	k_1x11x4.greedy 18	k_1x11x4 openmp 1 11 4 33.866758	k_1x11x4.openmp 0	k_1x11x4.openmp 18
k_1x12x1 greedy 1 12 1 6.881757	k_1x12x1.greedy 0	k_1x12x1.greedy 11	k_1x12x1 openmp 1 12 1 17.374813	k_1x12x1.openmp 0	k_1x12x1.openmp 11
k_1x12x2 greedy 1 12 2 13.426008	k_1x12x2.greedy 0	k_1x12x2.greedy 12	k_1x12x2 openmp 1 12 2 25.742981	k_1x12x2.openmp 0	k_1x12x2.openmp 12
k_1x12x3 greedy 1 12 3 19.715826	k_1x12x3.greedy 0	k_1x12x3.greedy 14	k_1x12x3 openmp 1 12 3 32.338060	k_1x12x3.openmp 0	k_1x12x3.openmp 14
k_1x12x4 greedy 1 12 4 22.298213	k_1x12x4.greedy 0	k_1x12x4.greedy 19	k_1x12x4 openmp 1 12 4 34.700172	k_1x12x4.openmp 0	k_1x12x4.openmp 19
k_1x13x1 greedy 1 13 1 6.888754	k_1x13x1.greedy 0	k_1x13x1.greedy 11	k_1x13x1 openmp 1 13 1 17.661503	k_1x13x1.openmp 0	k_1x13x1.openmp 11
k_1x13x2 greedy 1 13 2 13.439161	k_1x13x2.greedy 0	k_1x13x2.greedy 12	k_1x13x2 openmp 1 13 2 26.514982	k_1x13x2.openmp 0	k_1x13x2.openmp 12
k_1x13x3 greedy 1 13 3 19.603198	k_1x13x3.greedy 0	k_1x13x3.greedy 14	k_1x13x3 openmp 1 13 3 32.758042	k_1x13x3.openmp 0	k_1x13x3.openmp 14
k_1x14x1 greedy 1 14 1 6.874020	k_1x14x1.greedy 0	k_1x14x1.greedy 12	k_1x14x1 openmp 1 14 1 17.517221	k_1x14x1.openmp 0	k_1x14x1.openmp 12
k_1x14x2 greedy 1 14 2 13.431609	k_1x14x2.greedy 0	k_1x14x2.greedy 13	k_1x14x2 openmp 1 14 2 25.722090	k_1x14x2.openmp 0	k_1x14x2.openmp 13
k_1x14x3 greedy 1 14 3 19.605359	k_1x14x3.greedy 0	k_1x14x3.greedy 15	k_1x14x3 openmp 1 14 3 33.012921	k_1x14x3.openmp 0	k_1x14x3.openmp 15
k_1x1x10 greedy 1 1 10 24.172066	k_1x1x10.greedy 0	k_1x1x10.greedy 17	k_1x1x10 openmp 1 1 10 36.287379	k_1x1x10.openmp 0	k_1x1x10.openmp 17
k_1x1x11 greedy 1 1 11 24.245594	k_1x1x11.greedy 0	k_1x1x11.greedy 18	k_1x1x11 openmp 1 1 11 36.785521	k_1x1x11.openmp 0	k_1x1x11.openmp 18
k_1x1x12 greedy 1 1 12 25.058936	k_1x1x12.greedy 0	k_1x1x12.greedy 19	k_1x1x12 openmp 1 1 12 37.339549	k_1x1x12.openmp 0	k_1x1x12.openmp 19
k_1x1x13 greedy 1 1 13 24.614031	k_1x1x13.greedy 0	k_1x1x13.greedy 20	k_1x1x13 openmp 1 1 13 36.038993	k_1x1x13.openmp 0	k_1x1x13.openmp 20
k_1x1x14 greedy 1 1 14 24.655349	k_1x1x14.greedy 0	k_1x1x14.greedy 21	k_1x1x14 openmp 1 1 14 37.214988	k_1x1x14.openmp 0	k_1x1x14.openmp 21
k_1x1x1 greedy 1 1 1 6.908665	k_1x1x1.greedy 0	k_1x1x1.greedy 3	k_1x1x1 openmp 1 1 1 15.037186	k_1x1x1.openmp 0	k_1x1x1.openmp 3
k_1x1x2 greedy 1 1 2 13.358795	k_1x1x2.greedy 0	k_1x1x2.greedy 5	k_1x1x2 openmp 1 1 2 23.954039	k_1x1x2.openmp 0	k_1x1x2.openmp 5
k_1x1x3 greedy 1 1 3 19.498778	k_1x1x3.greedy 0	k_1x1x3.greedy 7	k_1x1x3 openmp 1 1 3 30.085554	k_1x1x3.openmp 0	k_1x1x3.openmp 7
k_1x1x4 greedy 1 1 4 22.377967	k_1x1x4.greedy 0	k_1x1x4.greedy 9	k_1x1x4 openmp 1 1 4 31.478313	k_1x1x4.openmp 0	k_1x1x4.openmp 9
k_1x1x5 greedy 1 1 5 23.571017	k_1x1x5.greedy 0	k_1x1x5.greedy 11	k_1x1x5 openmp 1 1 5 33.788033	k_1x1x5.openmp 0	k_1x1x5.openmp 11
k_1x1x6 greedy 1 1 6 24.225185	k_1x1x6.greedy 0	k_1x1x6.greedy 13	k_1x1x6 openmp 1 1 6 33.746775	k_1x1x6.openmp 0	k_1x1x6.openmp 13
k_1x1x7 greedy 1 1 7 23.022879	k_1x1x7.greedy 0	k_1x1x7.greedy 14	k_1x1x7 openmp 1 1 7 33.027195	k_1x1x7.openmp 0	k_1x1x7.openmp 14
k_1x1x8 greedy 1 1 8 24.119106	k_1x1x8.greedy 0	k_1x1x8.greedy 15	k_1x1x8 openmp 1 1 8 35.908250	k_1x1x8.openmp 0	k_1x1x8.openmp 15
k_1x1x9 greedy 1 1 9 23.681390	k_1x1x9.greedy 0	k_1x1x9.greedy 16	k_1x1x9 openmp 1 1 9 35.927495	k_1x1x9.openmp 0	k_1x1x9.openmp 16
k_1x2x10 greedy 1 2 10 24.481485	k_1x2x10.greedy 0	k_1x2x10.greedy 17	k_1x2x10 openmp 1 2 10 35.961514	k_1x2x10.openmp 0	k_1x2x10.openmp 18
k_1x2x11 greedy 1 2 11 24.359284	k_1x2x11.greedy 0	k_1x2x11.greedy 18	k_1x2x11 openmp 1 2 11 35.195695	k_1x2x11.openmp 0	k_1x2x11.openmp 17
k_1x2x12 greedy 1 2 12 25.077351	k_1x2x12.greedy 0	k_1x2x12.greedy 19	k_1x2x12 openmp 1 2 12 36.150332	k_1x2x12.openmp 0	k_1x2x12.openmp 18
k_1x2x13 greedy 1 2 13 24.619732	k_1x2x13.greedy 0	k_1x2x13.greedy 20	k_1x2x13 openmp 1 2 13 36.045868	k_1x2x13.openmp 0	k_1x2x13.openmp 19
k_1x2x14 greedy 1 2 14 24.795884	k_1x2x14.greedy 0	k_1x2x14.greedy 21	k_1x2x14 openmp 1 2 14 36.417260	k_1x2x14.openmp 0	k_1x2x14.openmp 20
