k_1x4x5 icc 1 4 5 10.551379	k_1x4x5.icc 0	k_1x4x5.icc 9	k_1x4x5 icc 1 4 5 10.193560	k_1x4x5.icc 0	k_1x4x5.icc 9
k_1x4x6 icc 1 4 6 10.525627	k_1x4x6.icc 0	k_1x4x6.icc 10	k_1x4x6 icc 1 4 6 10.108777	k_1x4x6.icc 0	k_1x4x6.icc 10
k_1x4x7 icc 1 4 7 10.865632	k_1x4x7.icc 0	k_1x4x7.icc 11	k_1x4x7 icc 1 4 7 10.359319	k_1x4x7.icc 0	k_1x4x7.icc 11
k_1x4x8 icc 1 4 8 10.876295	k_1x4x8.icc 0	k_1x4x8.icc 12	k_1x4x8 icc 1 4 8 11.009710	k_1x4x8.icc 0	k_1x4x8.icc 12
k_1x5x1 icc 1 5 1 4.356609	k_1x5x1.icc 0	k_1x5x1.icc 6	k_1x5x1 icc 1 5 1 4.392128	k_1x5x1.icc 0	k_1x5x1.icc 6
k_1x5x2 icc 1 5 2 8.173950	k_1x5x2.icc 0	k_1x5x2.icc 7	k_1x5x2 icc 1 5 2 8.237183	k_1x5x2.icc 0	k_1x5x2.icc 7
k_1x5x3 icc 1 5 3 9.988553	k_1x5x3.icc 0	k_1x5x3.icc 8	k_1x5x3 icc 1 5 3 9.696080	k_1x5x3.icc 0	k_1x5x3.icc 8
k_1x5x4 icc 1 5 4 10.245032	k_1x5x4.icc 0	k_1x5x4.icc 9	k_1x5x4 icc 1 5 4 10.272391	k_1x5x4.icc 0	k_1x5x4.icc 9
k_1x5x5 icc 1 5 5 10.532340	k_1x5x5.icc 0	k_1x5x5.icc 10	k_1x5x5 icc 1 5 5 10.515511	k_1x5x5.icc 0	k_1x5x5.icc 10
k_1x5x6 icc 1 5 6 10.541400	k_1x5x6.icc 0	k_1x5x6.icc 11	k_1x5x6 icc 1 5 6 10.286210	k_1x5x6.icc 0	k_1x5x6.icc 11
k_1x5x7 icc 1 5 7 11.690052	k_1x5x7.icc 0	k_1x5x7.icc 12	k_1x5x7 icc 1 5 7 10.562171	k_1x5x7.icc 0	k_1x5x7.icc 12
k_1x5x8 icc 1 5 8 10.616586	k_1x5x8.icc 0	k_1x5x8.icc 13	k_1x5x8 icc 1 5 8 10.622753	k_1x5x8.icc 0	k_1x5x8.icc 13
k_1x6x1 icc 1 6 1 4.319769	k_1x6x1.icc 0	k_1x6x1.icc 7	k_1x6x1 icc 1 6 1 6.187571	k_1x6x1.icc 0	k_1x6x1.icc 8
k_1x6x2 icc 1 6 2 8.151228	k_1x6x2.icc 0	k_1x6x2.icc 8	k_1x6x2 icc 1 6 2 9.001765	k_1x6x2.icc 0	k_1x6x2.icc 10
k_1x6x3 icc 1 6 3 9.582497	k_1x6x3.icc 0	k_1x6x3.icc 9	k_1x6x3 icc 1 6 3 9.252347	k_1x6x3.icc 0	k_1x6x3.icc 12
k_1x6x4 icc 1 6 4 9.993927	k_1x6x4.icc 0	k_1x6x4.icc 10	k_1x6x4 icc 1 6 4 10.119193	k_1x6x4.icc 0	k_1x6x4.icc 14
k_1x6x5 icc 1 6 5 10.673209	k_1x6x5.icc 0	k_1x6x5.icc 11	k_1x6x5 icc 1 6 5 10.042426	k_1x6x5.icc 0	k_1x6x5.icc 16
k_1x6x6 icc 1 6 6 10.693388	k_1x6x6.icc 0	k_1x6x6.icc 12	k_1x6x6 icc 1 6 6 10.281425	k_1x6x6.icc 0	k_1x6x6.icc 18
k_1x6x7 icc 1 6 7 11.298978	k_1x6x7.icc 0	k_1x6x7.icc 13	k_1x6x7 icc 1 6 7 10.684368	k_1x6x7.icc 0	k_1x6x7.icc 20
k_1x6x8 icc 1 6 8 10.375208	k_1x6x8.icc 0	k_1x6x8.icc 14	k_1x6x8 icc 1 6 8 10.138215	k_1x6x8.icc 0	k_1x6x8.icc 22
k_1x7x1 icc 1 7 1 4.354647	k_1x7x1.icc 0	k_1x7x1.icc 8	k_1x7x1 icc 1 7 1 6.704222	k_1x7x1.icc 0	k_1x7x1.icc 10
k_1x7x2 icc 1 7 2 8.118722	k_1x7x2.icc 0	k_1x7x2.icc 9	k_1x7x2 icc 1 7 2 8.684331	k_1x7x2.icc 0	k_1x7x2.icc 13
k_1x7x3 icc 1 7 3 9.393867	k_1x7x3.icc 0	k_1x7x3.icc 10	k_1x7x3 icc 1 7 3 9.154123	k_1x7x3.icc 0	k_1x7x3.icc 16
k_1x7x4 icc 1 7 4 9.757369	k_1x7x4.icc 0	k_1x7x4.icc 11	k_1x7x4 icc 1 7 4 9.568671	k_1x7x4.icc 0	k_1x7x4.icc 19
k_1x7x5 icc 1 7 5 11.250830	k_1x7x5.icc 0	k_1x7x5.icc 12	k_1x7x5 icc 1 7 5 10.801597	k_1x7x5.icc 0	k_1x7x5.icc 22
k_1x7x6 icc 1 7 6 10.558072	k_1x7x6.icc 0	k_1x7x6.icc 13	k_1x7x6 icc 1 7 6 10.215899	k_1x7x6.icc 0	k_1x7x6.icc 25
k_1x7x7 icc 1 7 7 11.160202	k_1x7x7.icc 0	k_1x7x7.icc 14	k_1x7x7 icc 1 7 7 10.190221	k_1x7x7.icc 0	k_1x7x7.icc 28
k_1x8x1 icc 1 8 1 4.334580	k_1x8x1.icc 0	k_1x8x1.icc 9	k_1x8x1 icc 1 8 1 6.816218	k_1x8x1.icc 0	k_1x8x1.icc 13
k_1x8x2 icc 1 8 2 8.082795	k_1x8x2.icc 0	k_1x8x2.icc 10	k_1x8x2 icc 1 8 2 8.657506	k_1x8x2.icc 0	k_1x8x2.icc 18
k_1x8x3 icc 1 8 3 8.843600	k_1x8x3.icc 0	k_1x8x3.icc 11	k_1x8x3 icc 1 8 3 8.646419	k_1x8x3.icc 0	k_1x8x3.icc 23
k_1x8x4 icc 1 8 4 9.523414	k_1x8x4.icc 0	k_1x8x4.icc 12	k_1x8x4 icc 1 8 4 9.664838	k_1x8x4.icc 0	k_1x8x4.icc 28
k_1x8x5 icc 1 8 5 10.853397	k_1x8x5.icc 0	k_1x8x5.icc 13	k_1x8x5 icc 1 8 5 10.085112	k_1x8x5.icc 0	k_1x8x5.icc 32
k_1x8x6 icc 1 8 6 10.454129	k_1x8x6.icc 0	k_1x8x6.icc 14	k_1x8x6 icc 1 8 6 10.025111	k_1x8x6.icc 0	k_1x8x6.icc 32
k_1x9x1 icc 1 9 1 4.330465	k_1x9x1.icc 0	k_1x9x1.icc 10	k_1x9x1 icc 1 9 1 6.725319	k_1x9x1.icc 0	k_1x9x1.icc 14
k_1x9x2 icc 1 9 2 8.051837	k_1x9x2.icc 0	k_1x9x2.icc 11	k_1x9x2 icc 1 9 2 8.998856	k_1x9x2.icc 0	k_1x9x2.icc 19
k_1x9x3 icc 1 9 3 9.052550	k_1x9x3.icc 0	k_1x9x3.icc 12	k_1x9x3 icc 1 9 3 8.745945	k_1x9x3.icc 0	k_1x9x3.icc 24
k_1x9x4 icc 1 9 4 8.557079	k_1x9x4.icc 0	k_1x9x4.icc 13	k_1x9x4 icc 1 9 4 9.677166	k_1x9x4.icc 0	k_1x9x4.icc 29
k_1x9x5 icc 1 9 5 10.818113	k_1x9x5.icc 0	k_1x9x5.icc 14	k_1x9x5 icc 1 9 5 10.335838	k_1x9x5.icc 0	k_1x9x5.icc 32
k_2x10x1 icc 2 10 1 8.112340	k_2x10x1.icc 0	k_2x10x1.icc 12	k_2x10x1 icc 2 10 1 12.164647	k_2x10x1.icc 0	k_2x10x1.icc 24
k_2x10x2 icc 2 10 2 15.939856	k_2x10x2.icc 0	k_2x10x2.icc 8	k_2x10x2 icc 2 10 2 13.704783	k_2x10x2.icc 0	k_2x10x2.icc 32
k_2x10x3 icc 2 10 3 16.588694	k_2x10x3.icc 0	k_2x10x3.icc 28	k_2x10x3 icc 2 10 3 11.789759	k_2x10x3.icc 0	k_2x10x3.icc 32
k_2x11x1 icc 2 11 1 8.105139	k_2x11x1.icc 0	k_2x11x1.icc 13	k_2x11x1 icc 2 11 1 12.181431	k_2x11x1.icc 0	k_2x11x1.icc 25
k_2x11x2 icc 2 11 2 15.912609	k_2x11x2.icc 0	k_2x11x2.icc 8	k_2x11x2 icc 2 11 2 12.976011	k_2x11x2.icc 9	k_2x11x2.icc 32
k_2x11x3 icc 2 11 3 16.577901	k_2x11x3.icc 0	k_2x11x3.icc 30	k_2x11x3 icc 2 11 3 11.743297	k_2x11x3.icc 0	k_2x11x3.icc 32
k_2x12x1 icc 2 12 1 8.122370	k_2x12x1.icc 0	k_2x12x1.icc 14	k_2x12x1 icc 2 12 1 11.903400	k_2x12x1.icc 0	k_2x12x1.icc 30
k_2x12x2 icc 2 12 2 15.936387	k_2x12x2.icc 0	k_2x12x2.icc 8	k_2x12x2 icc 2 12 2 11.610134	k_2x12x2.icc 0	k_2x12x2.icc 32
k_2x13x1 icc 2 13 1 8.143240	k_2x13x1.icc 0	k_2x13x1.icc 15	k_2x13x1 icc 2 13 1 11.912456	k_2x13x1.icc 0	k_2x13x1.icc 27
k_2x13x2 icc 2 13 2 15.918521	k_2x13x2.icc 0	k_2x13x2.icc 8	k_2x13x2 icc 2 13 2 11.817782	k_2x13x2.icc 0	k_2x13x2.icc 32
k_2x14x1 icc 2 14 1 8.058199	k_2x14x1.icc 0	k_2x14x1.icc 16	k_2x14x1 icc 2 14 1 11.639782	k_2x14x1.icc 0	k_2x14x1.icc 32
k_2x14x2 icc 2 14 2 15.938606	k_2x14x2.icc 0	k_2x14x2.icc 8	k_2x14x2 icc 2 14 2 11.386833	k_2x14x2.icc 1	k_2x14x2.icc 32
k_2x1x1 icc 2 1 1 8.330372	k_2x1x1.icc 0	k_2x1x1.icc 4	k_2x1x1 icc 2 1 1 7.774346	k_2x1x1.icc 0	k_2x1x1.icc 3
k_2x1x2 icc 2 1 2 15.520904	k_2x1x2.icc 0	k_2x1x2.icc 9	k_2x1x2 icc 2 1 2 14.976716	k_2x1x2.icc 0	k_2x1x2.icc 8
k_2x1x3 icc 2 1 3 18.370884	k_2x1x3.icc 0	k_2x1x3.icc 12	k_2x1x3 icc 2 1 3 16.830982	k_2x1x3.icc 0	k_2x1x3.icc 11
k_2x1x4 icc 2 1 4 19.439908	k_2x1x4.icc 0	k_2x1x4.icc 14	k_2x1x4 icc 2 1 4 17.613869	k_2x1x4.icc 0	k_2x1x4.icc 14
k_2x1x5 icc 2 1 5 20.665382	k_2x1x5.icc 0	k_2x1x5.icc 17	k_2x1x5 icc 2 1 5 18.958291	k_2x1x5.icc 0	k_2x1x5.icc 17
k_2x1x6 icc 2 1 6 20.814002	k_2x1x6.icc 0	k_2x1x6.icc 20	k_2x1x6 icc 2 1 6 20.023879	k_2x1x6.icc 0	k_2x1x6.icc 20
k_2x1x7 icc 2 1 7 20.969864	k_2x1x7.icc 0	k_2x1x7.icc 23	k_2x1x7 icc 2 1 7 19.413840	k_2x1x7.icc 0	k_2x1x7.icc 23
k_2x1x8 icc 2 1 8 20.855480	k_2x1x8.icc 0	k_2x1x8.icc 26	k_2x1x8 icc 2 1 8 18.905754	k_2x1x8.icc 0	k_2x1x8.icc 26
k_2x2x1 icc 2 2 1 8.332893	k_2x2x1.icc 0	k_2x2x1.icc 4	k_2x2x1 icc 2 2 1 8.241546	k_2x2x1.icc 0	k_2x2x1.icc 4
