k_10x1x1 icc 10 1 1 21.666409	k_10x1x1.icc 0	k_10x1x1.icc 11
k_10x1x2 icc 10 1 2 29.023784	k_10x1x2.icc 0	k_10x1x2.icc 32
k_10x1x3 icc 10 1 3 19.753033	k_10x1x3.icc 10	k_10x1x3.icc 32
k_10x1x4 icc 10 1 4 13.204134	k_10x1x4.icc 20	k_10x1x4.icc 32
k_10x2x1 icc 10 2 1 22.649245	k_10x2x1.icc 0	k_10x2x1.icc 12
k_10x2x2 icc 10 2 2 21.518621	k_10x2x2.icc 11	k_10x2x2.icc 32
k_10x2x3 icc 10 2 3 19.788624	k_10x2x3.icc 21	k_10x2x3.icc 32
k_10x3x1 icc 10 3 1 23.368164	k_10x3x1.icc 0	k_10x3x1.icc 13
k_10x3x2 icc 10 3 2 18.020689	k_10x3x2.icc 23	k_10x3x2.icc 32
k_10x4x1 icc 10 4 1 21.334725	k_10x4x1.icc 0	k_10x4x1.icc 14
k_11x1x1 icc 11 1 1 21.434768	k_11x1x1.icc 0	k_11x1x1.icc 12
k_11x1x2 icc 11 1 2 25.139343	k_11x1x2.icc 3	k_11x1x2.icc 32
k_11x1x3 icc 11 1 3 15.560579	k_11x1x3.icc 14	k_11x1x3.icc 32
k_11x1x4 icc 11 1 4 12.760680	k_11x1x4.icc 25	k_11x1x4.icc 32
k_11x2x1 icc 11 2 1 23.010951	k_11x2x1.icc 0	k_11x2x1.icc 13
k_11x2x2 icc 11 2 2 19.187165	k_11x2x2.icc 15	k_11x2x2.icc 32
k_11x2x3 icc 11 2 3 19.233533	k_11x2x3.icc 26	k_11x2x3.icc 32
k_11x3x1 icc 11 3 1 23.183065	k_11x3x1.icc 0	k_11x3x1.icc 14
k_11x3x2 icc 11 3 2 16.541231	k_11x3x2.icc 29	k_11x3x2.icc 32
k_11x4x1 icc 11 4 1 21.771527	k_11x4x1.icc 0	k_11x4x1.icc 15
k_12x1x1 icc 12 1 1 22.338798	k_12x1x1.icc 0	k_12x1x1.icc 13
k_12x1x2 icc 12 1 2 21.700913	k_12x1x2.icc 6	k_12x1x2.icc 32
k_12x1x3 icc 12 1 3 13.848760	k_12x1x3.icc 18	k_12x1x3.icc 32
k_12x1x4 icc 12 1 4 13.213381	k_12x1x4.icc 30	k_12x1x4.icc 32
k_12x2x1 icc 12 2 1 23.275764	k_12x2x1.icc 0	k_12x2x1.icc 14
k_12x2x2 icc 12 2 2 18.474749	k_12x2x2.icc 19	k_12x2x2.icc 32
k_12x3x1 icc 12 3 1 23.922452	k_12x3x1.icc 0	k_12x3x1.icc 15
k_12x4x1 icc 12 4 1 22.478521	k_12x4x1.icc 0	k_12x4x1.icc 16
k_13x1x1 icc 13 1 1 21.880652	k_13x1x1.icc 0	k_13x1x1.icc 14
k_13x1x2 icc 13 1 2 18.640886	k_13x1x2.icc 9	k_13x1x2.icc 32
k_13x1x3 icc 13 1 3 13.368999	k_13x1x3.icc 22	k_13x1x3.icc 32
k_13x2x1 icc 13 2 1 23.454721	k_13x2x1.icc 0	k_13x2x1.icc 15
k_13x2x2 icc 13 2 2 17.302295	k_13x2x2.icc 23	k_13x2x2.icc 32
k_13x3x1 icc 13 3 1 23.838334	k_13x3x1.icc 0	k_13x3x1.icc 16
k_14x1x1 icc 14 1 1 22.404933	k_14x1x1.icc 0	k_14x1x1.icc 15
k_14x1x2 icc 14 1 2 16.085724	k_14x1x2.icc 12	k_14x1x2.icc 32
k_14x1x3 icc 14 1 3 12.881145	k_14x1x3.icc 26	k_14x1x3.icc 32
k_14x2x1 icc 14 2 1 23.634937	k_14x2x1.icc 0	k_14x2x1.icc 16
k_14x2x2 icc 14 2 2 16.204711	k_14x2x2.icc 27	k_14x2x2.icc 32
k_14x3x1 icc 14 3 1 24.206576	k_14x3x1.icc 0	k_14x3x1.icc 17
k_1x10x1 icc 1 10 1 6.586015	k_1x10x1.icc 0	k_1x10x1.icc 17
k_1x10x2 icc 1 10 2 8.927060	k_1x10x2.icc 0	k_1x10x2.icc 24
k_1x10x3 icc 1 10 3 8.778349	k_1x10x3.icc 0	k_1x10x3.icc 31
k_1x10x4 icc 1 10 4 9.863259	k_1x10x4.icc 0	k_1x10x4.icc 32
k_1x11x1 icc 1 11 1 6.720295	k_1x11x1.icc 0	k_1x11x1.icc 18
k_1x11x2 icc 1 11 2 8.945243	k_1x11x2.icc 0	k_1x11x2.icc 25
k_1x11x3 icc 1 11 3 9.070053	k_1x11x3.icc 0	k_1x11x3.icc 32
k_1x11x4 icc 1 11 4 9.813082	k_1x11x4.icc 0	k_1x11x4.icc 32
k_1x12x1 icc 1 12 1 6.728570	k_1x12x1.icc 0	k_1x12x1.icc 21
k_1x12x2 icc 1 12 2 8.417172	k_1x12x2.icc 0	k_1x12x2.icc 30
k_1x12x3 icc 1 12 3 8.933434	k_1x12x3.icc 0	k_1x12x3.icc 32
k_1x12x4 icc 1 12 4 9.537399	k_1x12x4.icc 0	k_1x12x4.icc 32
k_1x13x1 icc 1 13 1 6.796567	k_1x13x1.icc 0	k_1x13x1.icc 20
k_1x13x2 icc 1 13 2 8.815716	k_1x13x2.icc 0	k_1x13x2.icc 27
k_1x13x3 icc 1 13 3 9.316306	k_1x13x3.icc 0	k_1x13x3.icc 32
k_1x14x1 icc 1 14 1 6.642191	k_1x14x1.icc 0	k_1x14x1.icc 23
k_1x14x2 icc 1 14 2 8.395084	k_1x14x2.icc 0	k_1x14x2.icc 32
k_1x14x3 icc 1 14 3 9.280800	k_1x14x3.icc 0	k_1x14x3.icc 32
k_1x1x1 icc 1 1 1 2.952282	k_1x1x1.icc 0	k_1x1x1.icc 2
k_1x1x2 icc 1 1 2 7.961294	k_1x1x2.icc 0	k_1x1x2.icc 3
k_1x1x3 icc 1 1 3 9.233527	k_1x1x3.icc 0	k_1x1x3.icc 4
k_1x1x4 icc 1 1 4 10.722513	k_1x1x4.icc 0	k_1x1x4.icc 5
k_1x1x5 icc 1 1 5 10.862590	k_1x1x5.icc 0	k_1x1x5.icc 6
k_1x1x6 icc 1 1 6 10.824211	k_1x1x6.icc 0	k_1x1x6.icc 7
k_1x1x7 icc 1 1 7 9.986390	k_1x1x7.icc 0	k_1x1x7.icc 8
k_1x1x8 icc 1 1 8 10.071000	k_1x1x8.icc 0	k_1x1x8.icc 9
k_1x2x1 icc 1 2 1 4.354890	k_1x2x1.icc 0	k_1x2x1.icc 3
k_1x2x2 icc 1 2 2 8.166494	k_1x2x2.icc 0	k_1x2x2.icc 4
k_1x2x3 icc 1 2 3 9.346225	k_1x2x3.icc 0	k_1x2x3.icc 5
k_1x2x4 icc 1 2 4 9.841709	k_1x2x4.icc 0	k_1x2x4.icc 6
k_1x2x5 icc 1 2 5 10.076256	k_1x2x5.icc 0	k_1x2x5.icc 7
k_1x2x6 icc 1 2 6 10.652046	k_1x2x6.icc 0	k_1x2x6.icc 8
k_1x2x7 icc 1 2 7 9.929646	k_1x2x7.icc 0	k_1x2x7.icc 9
k_1x2x8 icc 1 2 8 10.247119	k_1x2x8.icc 0	k_1x2x8.icc 10
k_1x3x1 icc 1 3 1 4.321839	k_1x3x1.icc 0	k_1x3x1.icc 4
k_1x3x2 icc 1 3 2 8.148392	k_1x3x2.icc 0	k_1x3x2.icc 5
k_1x3x3 icc 1 3 3 9.752442	k_1x3x3.icc 0	k_1x3x3.icc 6
k_1x3x4 icc 1 3 4 9.952758	k_1x3x4.icc 0	k_1x3x4.icc 7
k_1x3x5 icc 1 3 5 10.369239	k_1x3x5.icc 0	k_1x3x5.icc 8
k_1x3x6 icc 1 3 6 10.292711	k_1x3x6.icc 0	k_1x3x6.icc 9
k_1x3x7 icc 1 3 7 10.037503	k_1x3x7.icc 0	k_1x3x7.icc 10
k_1x3x8 icc 1 3 8 10.157384	k_1x3x8.icc 0	k_1x3x8.icc 11
k_1x4x1 icc 1 4 1 4.366082	k_1x4x1.icc 0	k_1x4x1.icc 5
k_1x4x2 icc 1 4 2 8.279494	k_1x4x2.icc 0	k_1x4x2.icc 6
k_1x4x3 icc 1 4 3 9.242879	k_1x4x3.icc 0	k_1x4x3.icc 7
k_1x4x4 icc 1 4 4 10.461514	k_1x4x4.icc 0	k_1x4x4.icc 8
k_1x4x5 icc 1 4 5 10.193560	k_1x4x5.icc 0	k_1x4x5.icc 9
k_1x4x6 icc 1 4 6 10.108777	k_1x4x6.icc 0	k_1x4x6.icc 10
k_1x4x7 icc 1 4 7 10.359319	k_1x4x7.icc 0	k_1x4x7.icc 11
k_1x4x8 icc 1 4 8 11.009710	k_1x4x8.icc 0	k_1x4x8.icc 12
k_1x5x1 icc 1 5 1 4.392128	k_1x5x1.icc 0	k_1x5x1.icc 6
k_1x5x2 icc 1 5 2 8.237183	k_1x5x2.icc 0	k_1x5x2.icc 7
k_1x5x3 icc 1 5 3 9.696080	k_1x5x3.icc 0	k_1x5x3.icc 8
k_1x5x4 icc 1 5 4 10.272391	k_1x5x4.icc 0	k_1x5x4.icc 9
k_1x5x5 icc 1 5 5 10.515511	k_1x5x5.icc 0	k_1x5x5.icc 10
k_1x5x6 icc 1 5 6 10.286210	k_1x5x6.icc 0	k_1x5x6.icc 11
k_1x5x7 icc 1 5 7 10.562171	k_1x5x7.icc 0	k_1x5x7.icc 12
k_1x5x8 icc 1 5 8 10.622753	k_1x5x8.icc 0	k_1x5x8.icc 13
k_1x6x1 icc 1 6 1 6.187571	k_1x6x1.icc 0	k_1x6x1.icc 8
k_1x6x2 icc 1 6 2 9.001765	k_1x6x2.icc 0	k_1x6x2.icc 10
k_1x6x3 icc 1 6 3 9.252347	k_1x6x3.icc 0	k_1x6x3.icc 12
k_1x6x4 icc 1 6 4 10.119193	k_1x6x4.icc 0	k_1x6x4.icc 14
k_1x6x5 icc 1 6 5 10.042426	k_1x6x5.icc 0	k_1x6x5.icc 16
k_1x6x6 icc 1 6 6 10.281425	k_1x6x6.icc 0	k_1x6x6.icc 18
k_1x6x7 icc 1 6 7 10.684368	k_1x6x7.icc 0	k_1x6x7.icc 20
k_1x6x8 icc 1 6 8 10.138215	k_1x6x8.icc 0	k_1x6x8.icc 22
k_1x7x1 icc 1 7 1 6.704222	k_1x7x1.icc 0	k_1x7x1.icc 10
k_1x7x2 icc 1 7 2 8.684331	k_1x7x2.icc 0	k_1x7x2.icc 13
k_1x7x3 icc 1 7 3 9.154123	k_1x7x3.icc 0	k_1x7x3.icc 16
k_1x7x4 icc 1 7 4 9.568671	k_1x7x4.icc 0	k_1x7x4.icc 19
k_1x7x5 icc 1 7 5 10.801597	k_1x7x5.icc 0	k_1x7x5.icc 22
k_1x7x6 icc 1 7 6 10.215899	k_1x7x6.icc 0	k_1x7x6.icc 25
k_1x7x7 icc 1 7 7 10.190221	k_1x7x7.icc 0	k_1x7x7.icc 28
k_1x8x1 icc 1 8 1 6.816218	k_1x8x1.icc 0	k_1x8x1.icc 13
k_1x8x2 icc 1 8 2 8.657506	k_1x8x2.icc 0	k_1x8x2.icc 18
k_1x8x3 icc 1 8 3 8.646419	k_1x8x3.icc 0	k_1x8x3.icc 23
k_1x8x4 icc 1 8 4 9.664838	k_1x8x4.icc 0	k_1x8x4.icc 28
k_1x8x5 icc 1 8 5 10.085112	k_1x8x5.icc 0	k_1x8x5.icc 32
k_1x8x6 icc 1 8 6 10.025111	k_1x8x6.icc 0	k_1x8x6.icc 32
k_1x9x1 icc 1 9 1 6.725319	k_1x9x1.icc 0	k_1x9x1.icc 14
k_1x9x2 icc 1 9 2 8.998856	k_1x9x2.icc 0	k_1x9x2.icc 19
k_1x9x3 icc 1 9 3 8.745945	k_1x9x3.icc 0	k_1x9x3.icc 24
k_1x9x4 icc 1 9 4 9.677166	k_1x9x4.icc 0	k_1x9x4.icc 29
k_1x9x5 icc 1 9 5 10.335838	k_1x9x5.icc 0	k_1x9x5.icc 32
k_2x10x1 icc 2 10 1 12.164647	k_2x10x1.icc 0	k_2x10x1.icc 24
k_2x10x2 icc 2 10 2 13.704783	k_2x10x2.icc 0	k_2x10x2.icc 32
k_2x10x3 icc 2 10 3 11.789759	k_2x10x3.icc 0	k_2x10x3.icc 32
k_2x11x1 icc 2 11 1 12.181431	k_2x11x1.icc 0	k_2x11x1.icc 25
k_2x11x2 icc 2 11 2 12.976011	k_2x11x2.icc 9	k_2x11x2.icc 32
k_2x11x3 icc 2 11 3 11.743297	k_2x11x3.icc 0	k_2x11x3.icc 32
k_2x12x1 icc 2 12 1 11.903400	k_2x12x1.icc 0	k_2x12x1.icc 30
k_2x12x2 icc 2 12 2 11.610134	k_2x12x2.icc 0	k_2x12x2.icc 32
k_2x13x1 icc 2 13 1 11.912456	k_2x13x1.icc 0	k_2x13x1.icc 27
k_2x13x2 icc 2 13 2 11.817782	k_2x13x2.icc 0	k_2x13x2.icc 32
k_2x14x1 icc 2 14 1 11.639782	k_2x14x1.icc 0	k_2x14x1.icc 32
k_2x14x2 icc 2 14 2 11.386833	k_2x14x2.icc 1	k_2x14x2.icc 32
k_2x1x1 icc 2 1 1 7.774346	k_2x1x1.icc 0	k_2x1x1.icc 3
k_2x1x2 icc 2 1 2 14.976716	k_2x1x2.icc 0	k_2x1x2.icc 8
k_2x1x3 icc 2 1 3 16.830982	k_2x1x3.icc 0	k_2x1x3.icc 11
k_2x1x4 icc 2 1 4 17.613869	k_2x1x4.icc 0	k_2x1x4.icc 14
k_2x1x5 icc 2 1 5 18.958291	k_2x1x5.icc 0	k_2x1x5.icc 17
k_2x1x6 icc 2 1 6 20.023879	k_2x1x6.icc 0	k_2x1x6.icc 20
k_2x1x7 icc 2 1 7 19.413840	k_2x1x7.icc 0	k_2x1x7.icc 23
k_2x1x8 icc 2 1 8 18.905754	k_2x1x8.icc 0	k_2x1x8.icc 26
k_2x2x1 icc 2 2 1 8.241546	k_2x2x1.icc 0	k_2x2x1.icc 4
