k_1x4x6 gcc 1 4 6 10.831530	k_1x4x6.gcc 0	k_1x4x6.gcc 14	k_1x4x6 greedy 1 4 6 10.674500	k_1x4x6.greedy 0	k_1x4x6.greedy 10
k_1x4x7 gcc 1 4 7 10.932308	k_1x4x7.gcc 0	k_1x4x7.gcc 16	k_1x4x7 greedy 1 4 7 10.879574	k_1x4x7.greedy 0	k_1x4x7.greedy 11
k_1x4x8 gcc 1 4 8 11.222339	k_1x4x8.gcc 0	k_1x4x8.gcc 18	k_1x4x8 greedy 1 4 8 10.879914	k_1x4x8.greedy 0	k_1x4x8.greedy 12
k_1x5x1 gcc 1 5 1 4.384996	k_1x5x1.gcc 0	k_1x5x1.gcc 6	k_1x5x1 greedy 1 5 1 4.363996	k_1x5x1.greedy 0	k_1x5x1.greedy 6
k_1x5x2 gcc 1 5 2 8.244675	k_1x5x2.gcc 0	k_1x5x2.gcc 8	k_1x5x2 greedy 1 5 2 8.167034	k_1x5x2.greedy 0	k_1x5x2.greedy 7
k_1x5x3 gcc 1 5 3 10.198591	k_1x5x3.gcc 0	k_1x5x3.gcc 9	k_1x5x3 greedy 1 5 3 10.000691	k_1x5x3.greedy 0	k_1x5x3.greedy 8
k_1x5x4 gcc 1 5 4 11.056181	k_1x5x4.gcc 0	k_1x5x4.gcc 9	k_1x5x4 greedy 1 5 4 10.254505	k_1x5x4.greedy 0	k_1x5x4.greedy 9
k_1x5x5 gcc 1 5 5 10.671209	k_1x5x5.gcc 0	k_1x5x5.gcc 13	k_1x5x5 greedy 1 5 5 10.549394	k_1x5x5.greedy 0	k_1x5x5.greedy 10
k_1x5x6 gcc 1 5 6 10.884669	k_1x5x6.gcc 0	k_1x5x6.gcc 15	k_1x5x6 greedy 1 5 6 10.667103	k_1x5x6.greedy 0	k_1x5x6.greedy 11
k_1x5x7 gcc 1 5 7 11.363674	k_1x5x7.gcc 0	k_1x5x7.gcc 15	k_1x5x7 greedy 1 5 7 11.674940	k_1x5x7.greedy 0	k_1x5x7.greedy 12
k_1x5x8 gcc 1 5 8 11.216062	k_1x5x8.gcc 0	k_1x5x8.gcc 19	k_1x5x8 greedy 1 5 8 10.615181	k_1x5x8.greedy 0	k_1x5x8.greedy 13
k_1x6x1 gcc 1 6 1 4.347223	k_1x6x1.gcc 0	k_1x6x1.gcc 6	k_1x6x1 greedy 1 6 1 4.324902	k_1x6x1.greedy 0	k_1x6x1.greedy 7
