k_1x3x7 greedy 1 3 7 8.868355	k_1x3x7.greedy 0	k_1x3x7.greedy 10
k_1x4x1 greedy 1 4 1 2.971403	k_1x4x1.greedy 0	k_1x4x1.greedy 5
k_1x4x2 greedy 1 4 2 5.403248	k_1x4x2.greedy 0	k_1x4x2.greedy 6
k_1x4x3 greedy 1 4 3 8.485362	k_1x4x3.greedy 0	k_1x4x3.greedy 7
k_1x4x4 greedy 1 4 4 10.891236	k_1x4x4.greedy 0	k_1x4x4.greedy 8
k_1x4x5 greedy 1 4 5 8.361094	k_1x4x5.greedy 0	k_1x4x5.greedy 9
k_1x5x1 greedy 1 5 1 2.970213	k_1x5x1.greedy 0	k_1x5x1.greedy 6
k_1x5x2 greedy 1 5 2 5.568041	k_1x5x2.greedy 0	k_1x5x2.greedy 7
k_1x5x3 greedy 1 5 3 8.541537	k_1x5x3.greedy 0	k_1x5x3.greedy 8
k_1x5x4 greedy 1 5 4 10.095705	k_1x5x4.greedy 0	k_1x5x4.greedy 9
k_1x6x1 greedy 1 6 1 2.967312	k_1x6x1.greedy 0	k_1x6x1.greedy 7
k_1x6x2 greedy 1 6 2 5.762592	k_1x6x2.greedy 0	k_1x6x2.greedy 8
k_1x6x3 greedy 1 6 3 8.504590	k_1x6x3.greedy 0	k_1x6x3.greedy 9
k_1x7x1 greedy 1 7 1 2.968244	k_1x7x1.greedy 0	k_1x7x1.greedy 8
k_1x7x2 greedy 1 7 2 5.735481	k_1x7x2.greedy 0	k_1x7x2.greedy 9
k_1x7x3 greedy 1 7 3 8.533333	k_1x7x3.greedy 0	k_1x7x3.greedy 10
k_1x8x1 greedy 1 8 1 2.966551	k_1x8x1.greedy 0	k_1x8x1.greedy 9
k_1x8x2 greedy 1 8 2 5.530221	k_1x8x2.greedy 0	k_1x8x2.greedy 10
k_1x9x1 greedy 1 9 1 2.969297	k_1x9x1.greedy 0	k_1x9x1.greedy 10
k_1x9x2 greedy 1 9 2 5.719463	k_1x9x2.greedy 0	k_1x9x2.greedy 11
k_2x10x1 greedy 2 10 1 5.225799	k_2x10x1.greedy 0	k_2x10x1.greedy 5
k_2x1x1 greedy 2 1 1 5.653577	k_2x1x1.greedy 0	k_2x1x1.greedy 5
k_2x1x2 greedy 2 1 2 11.596521	k_2x1x2.greedy 0	k_2x1x2.greedy 8
k_2x1x3 greedy 2 1 3 15.201147	k_2x1x3.greedy 0	k_2x1x3.greedy 11
k_2x1x4 greedy 2 1 4 20.234493	k_2x1x4.greedy 0	k_2x1x4.greedy 14
k_2x1x5 greedy 2 1 5 14.326266	k_2x1x5.greedy 0	k_2x1x5.greedy 16
k_2x1x6 greedy 2 1 6 8.895316	k_2x1x6.greedy 6	k_2x1x6.greedy 16
k_2x1x7 greedy 2 1 7 10.002971	k_2x1x7.greedy 10	k_2x1x7.greedy 16
k_2x1x8 greedy 2 1 8 8.651208	k_2x1x8.greedy 13	k_2x1x8.greedy 16
k_2x2x1 greedy 2 2 1 5.135905	k_2x2x1.greedy 0	k_2x2x1.greedy 8
k_2x2x2 greedy 2 2 2 9.728990	k_2x2x2.greedy 0	k_2x2x2.greedy 12
k_2x2x3 greedy 2 2 3 15.161799	k_2x2x3.greedy 0	k_2x2x3.greedy 16
k_2x2x4 greedy 2 2 4 19.513490	k_2x2x4.greedy 0	k_2x2x4.greedy 15
k_2x2x5 greedy 2 2 5 15.233836	k_2x2x5.greedy 0	k_2x2x5.greedy 16
k_2x2x6 greedy 2 2 6 3.826857	k_2x2x6.greedy 13	k_2x2x6.greedy 16
k_2x2x7 greedy 2 2 7 4.308483	k_2x2x7.greedy 15	k_2x2x7.greedy 16
k_2x3x1 greedy 2 3 1 5.622884	k_2x3x1.greedy 0	k_2x3x1.greedy 11
k_2x3x2 greedy 2 3 2 10.391483	k_2x3x2.greedy 0	k_2x3x2.greedy 16
k_2x3x3 greedy 2 3 3 15.708109	k_2x3x3.greedy 0	k_2x3x3.greedy 12
k_2x3x4 greedy 2 3 4 19.688960	k_2x3x4.greedy 0	k_2x3x4.greedy 15
k_2x3x5 greedy 2 3 5 15.429722	k_2x3x5.greedy 0	k_2x3x5.greedy 16
k_2x4x1 greedy 2 4 1 5.641235	k_2x4x1.greedy 0	k_2x4x1.greedy 14
k_2x4x2 greedy 2 4 2 10.668189	k_2x4x2.greedy 0	k_2x4x2.greedy 9
k_2x4x3 greedy 2 4 3 15.547729	k_2x4x3.greedy 0	k_2x4x3.greedy 12
k_2x4x4 greedy 2 4 4 20.650539	k_2x4x4.greedy 0	k_2x4x4.greedy 15
k_2x5x1 greedy 2 5 1 5.484406	k_2x5x1.greedy 0	k_2x5x1.greedy 5
k_2x5x2 greedy 2 5 2 9.909897	k_2x5x2.greedy 0	k_2x5x2.greedy 9
k_2x5x3 greedy 2 5 3 15.264634	k_2x5x3.greedy 0	k_2x5x3.greedy 12
k_2x6x1 greedy 2 6 1 5.555493	k_2x6x1.greedy 0	k_2x6x1.greedy 5
k_2x6x2 greedy 2 6 2 9.679257	k_2x6x2.greedy 0	k_2x6x2.greedy 9
k_2x7x1 greedy 2 7 1 5.542640	k_2x7x1.greedy 0	k_2x7x1.greedy 5
k_2x7x2 greedy 2 7 2 9.531222	k_2x7x2.greedy 0	k_2x7x2.greedy 9
k_2x8x1 greedy 2 8 1 5.387920	k_2x8x1.greedy 0	k_2x8x1.greedy 5
k_2x9x1 greedy 2 9 1 5.513214	k_2x9x1.greedy 0	k_2x9x1.greedy 5
k_3x1x1 greedy 3 1 1 7.916453	k_3x1x1.greedy 0	k_3x1x1.greedy 7
